Source IP, Dest IP, Source Port, Dest Port,source mac, dest mac, Duration, Total Bytes,Total Pkts, FlowsCount, TCPCount, UDPCount,AvgBytes, AvgPkts, AvgTCPpkts, AvgUDPpkts,FIN,SYN,RESET,PSH,ACK,URG,ECN,CWR,NS,RES
10.87.2.252,52.66.109.70,44516,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,66,1,6,1,0,66.0,0.16666666666666666,1.0,0.0,0,0,0,0,1,0,0,0,0,0
52.66.109.70,10.87.2.252,443,44516,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.0,66,1,6,1,0,66.0,0.16666666666666666,1.0,0.0,0,0,0,0,1,0,0,0,0,0
10.87.2.252,142.250.183.174,57367,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.000533,3936,4,6,0,4,984.0,0.6666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.183.174,10.87.2.252,443,57367,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.036493,3594,5,6,0,5,718.8,0.8333333333333334,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.183.174,57367,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,120,1,6,0,1,120.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.183.174,57367,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.029430,225,3,6,0,3,75.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.183.174,10.87.2.252,443,57367,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.043623,558,3,6,0,3,186.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.183.174,57367,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.027347,152,2,6,0,2,76.0,0.3333333333333333,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.183.174,10.87.2.252,443,57367,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.028251,134,2,6,0,2,67.0,0.3333333333333333,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,91.108.56.186,47290,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,251,1,6,1,0,251.0,0.16666666666666666,1.0,0.0,0,0,0,1,1,0,0,0,0,0
91.108.56.186,10.87.2.252,443,47290,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.0,66,1,6,1,0,66.0,0.16666666666666666,1.0,0.0,0,0,0,0,1,0,0,0,0,0
10.87.2.252,69.20.59.72,37360,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,54,1,6,1,0,54.0,0.16666666666666666,1.0,0.0,1,0,0,0,1,0,0,0,0,0
10.87.2.252,8.8.4.4,50127,53,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,74,1,6,0,1,74.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
8.8.4.4,10.87.2.252,53,50127,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.0,441,1,6,0,1,441.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,20.207.73.85,49580,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.038136,140,2,6,2,0,70.0,0.3333333333333333,1.0,0.0,0|0,1|0,0|0,0|0,0|1,0|0,0|0,0|0,0|0,0|0
20.207.73.85,10.87.2.252,443,49580,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.0,74,1,6,1,0,74.0,0.16666666666666666,1.0,0.0,0,1,0,0,1,0,0,0,0,0
10.87.2.252,20.207.73.85,49580,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.040096,845,4,6,4,0,211.25,0.6666666666666666,1.0,0.0,0|0|0|0,0|0|0|0,0|0|0|0,1|0|0|1,1|1|1|1,0|0|0|0,0|0|0|0,0|0|0|0,0|0|0|0,0|0|0|0
20.207.73.85,10.87.2.252,443,49580,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000658,2944,2,6,2,0,1472.0,0.3333333333333333,1.0,0.0,0|0,0|0,0|0,0|1,1|1,0|0,0|0,0|0,0|0,0|0
10.87.2.252,20.207.73.85,49580,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.036501,631,4,6,4,0,157.75,0.6666666666666666,1.0,0.0,0|0|0|0,0|0|0|0,0|0|0|0,1|1|0|0,1|1|1|1,0|0|0|0,0|0|0|0,0|0|0|0,0|0|0|0,0|0|0|0
20.207.73.85,10.87.2.252,443,49580,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000001,290,2,6,2,0,145.0,0.3333333333333333,1.0,0.0,0|0,0|0,0|0,1|1,1|1,0|0,0|0,0|0,0|0,0|0
20.207.73.85,10.87.2.252,443,49580,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.094812,1333,3,6,3,0,444.3333333333333,0.5,1.0,0.0,0|0|0,0|0|0,0|0|0,1|1|0,1|1|1,0|0|0,0|0|0,0|0|0,0|0|0,0|0|0
10.87.2.252,20.207.73.85,49580,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.007509,229,3,6,3,0,76.33333333333333,0.5,1.0,0.0,0|0|0,0|0|0,0|0|0,0|1|0,1|1|1,0|0|0,0|0|0,0|0|0,0|0|0,0|0|0
69.20.59.72,10.87.2.252,443,37360,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.0,54,1,6,1,0,54.0,0.16666666666666666,1.0,0.0,1,0,0,0,1,0,0,0,0,0
10.87.2.252,69.20.59.72,37360,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,54,1,6,1,0,54.0,0.16666666666666666,1.0,0.0,0,0,0,0,1,0,0,0,0,0
10.87.2.252,157.240.192.52,57396,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.275089,207,2,6,2,0,103.5,0.3333333333333333,1.0,0.0,0|0,0|0,0|0,1|0,1|1,0|0,0|0,0|0,0|0,0|0
157.240.192.52,10.87.2.252,443,57396,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.225173,204,2,6,2,0,102.0,0.3333333333333333,1.0,0.0,0|0,0|0,0|0,0|1,1|1,0|0,0|0,0|0,0|0,0|0
10.87.2.252,20.207.73.85,49580,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.357271,371,3,6,3,0,123.66666666666667,0.5,1.0,0.0,0|0|0,0|0|0,0|0|0,1|0|1,1|1|1,0|0|0,0|0|0,0|0|0,0|0|0,0|0|0
20.207.73.85,10.87.2.252,443,49580,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.355433,1277,3,6,3,0,425.6666666666667,0.5,1.0,0.0,0|0|0,0|0|0,0|0|0,0|1|0,1|1|1,0|0|0,0|0|0,0|0|0,0|0|0,0|0|0
10.87.0.2,255.255.255.255,5678,5678,08:55:31:eb:74:e4,ff:ff:ff:ff:ff:ff,0.0,176,1,6,0,1,176.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,8.8.4.4,51952,53,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,75,1,6,0,1,75.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
8.8.4.4,10.87.2.252,53,51952,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.0,234,1,6,0,1,234.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.76.163,55229,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.000527,1717,3,6,0,3,572.3333333333334,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.039727,3513,4,6,0,4,878.25,0.6666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,172.217.166.74,44246,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,66,1,6,1,0,66.0,0.16666666666666666,1.0,0.0,0,0,0,0,1,0,0,0,0,0
10.87.2.252,142.250.76.163,55229,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,120,1,6,0,1,120.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000001,6523,6,6,0,6,1087.1666666666667,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000847,2584,2,6,0,2,1292.0,0.3333333333333333,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.76.163,55229,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.000457,302,4,6,0,4,75.5,0.6666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.001281,7752,6,6,0,6,1292.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.001118,2584,2,6,0,2,1292.0,0.3333333333333333,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.76.163,55229,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.000233,300,4,6,0,4,75.0,0.6666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.76.163,55229,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.001096,150,2,6,0,2,75.0,0.3333333333333333,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000499,5168,4,6,0,4,1292.0,0.6666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.76.163,55229,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.000634,150,2,6,0,2,75.0,0.3333333333333333,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.003990,5168,4,6,0,4,1292.0,0.6666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000000,5168,4,6,0,4,1292.0,0.6666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.76.163,55229,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.000081,150,2,6,0,2,75.0,0.3333333333333333,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.76.163,55229,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.000506,150,2,6,0,2,75.0,0.3333333333333333,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000926,5168,4,6,0,4,1292.0,0.6666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.76.163,55229,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.000759,150,2,6,0,2,75.0,0.3333333333333333,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.011513,3876,3,6,0,3,1292.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0
172.217.166.74,10.87.2.252,443,44246,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.0,66,1,6,1,0,66.0,0.16666666666666666,1.0,0.0,0,0,0,0,1,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.004996,5168,4,6,0,4,1292.0,0.6666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.76.163,55229,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.000275,150,2,6,0,2,75.0,0.3333333333333333,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.001729,5168,4,6,0,4,1292.0,0.6666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.76.163,55229,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.001727,153,2,6,0,2,76.5,0.3333333333333333,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000660,5168,4,6,0,4,1292.0,0.6666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.76.163,55229,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.000647,150,2,6,0,2,75.0,0.3333333333333333,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000930,6460,5,6,0,5,1292.0,0.8333333333333334,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.76.163,55229,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,75,1,6,0,1,75.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.006423,7752,6,6,0,6,1292.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000000,7752,6,6,0,6,1292.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000449,6460,5,6,0,5,1292.0,0.8333333333333334,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.76.163,55229,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,75,1,6,0,1,75.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.76.163,55229,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,75,1,6,0,1,75.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000442,6460,5,6,0,5,1292.0,0.8333333333333334,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000987,6460,5,6,0,5,1292.0,0.8333333333333334,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.76.163,55229,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,75,1,6,0,1,75.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.76.163,55229,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.000259,450,6,6,0,6,75.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.76.163,55229,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.000477,375,5,6,0,5,75.0,0.8333333333333334,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.0,1292,1,6,0,1,1292.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.76.163,55229,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.000724,230,3,6,0,3,76.66666666666667,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000000,3876,3,6,0,3,1292.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.001250,6460,5,6,0,5,1292.0,0.8333333333333334,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.76.163,55229,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,75,1,6,0,1,75.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000001,3876,3,6,0,3,1292.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.76.163,55229,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.000148,225,3,6,0,3,75.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000919,6460,5,6,0,5,1292.0,0.8333333333333334,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.76.163,55229,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,75,1,6,0,1,75.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000908,5168,4,6,0,4,1292.0,0.6666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.76.163,55229,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.000103,150,2,6,0,2,75.0,0.3333333333333333,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.002383,7752,6,6,0,6,1292.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000943,6460,5,6,0,5,1292.0,0.8333333333333334,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.76.163,55229,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,75,1,6,0,1,75.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.003895,7752,6,6,0,6,1292.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000561,6460,5,6,0,5,1292.0,0.8333333333333334,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.76.163,55229,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,75,1,6,0,1,75.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.76.163,55229,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,76,1,6,0,1,76.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.001551,6460,5,6,0,5,1292.0,0.8333333333333334,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.010233,6460,5,6,0,5,1292.0,0.8333333333333334,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.76.163,55229,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,76,1,6,0,1,76.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000047,7752,6,6,0,6,1292.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.002627,6460,5,6,0,5,1292.0,0.8333333333333334,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.76.163,55229,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,75,1,6,0,1,75.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000000,7752,6,6,0,6,1292.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000032,7752,6,6,0,6,1292.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.001242,6460,5,6,0,5,1292.0,0.8333333333333334,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.76.163,55229,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,75,1,6,0,1,75.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.001859,6460,5,6,0,5,1292.0,0.8333333333333334,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.76.163,55229,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,75,1,6,0,1,75.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000000,7752,6,6,0,6,1292.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.001640,6460,5,6,0,5,1292.0,0.8333333333333334,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.76.163,55229,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,75,1,6,0,1,75.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000054,7752,6,6,0,6,1292.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.76.163,55229,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,75,1,6,0,1,75.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.002203,6460,5,6,0,5,1292.0,0.8333333333333334,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000000,7456,6,6,0,6,1242.6666666666667,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000054,7752,6,6,0,6,1292.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.76.163,55229,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.000181,150,2,6,0,2,75.0,0.3333333333333333,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000000,5168,4,6,0,4,1292.0,0.6666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000027,7752,6,6,0,6,1292.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.76.163,55229,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,75,1,6,0,1,75.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000001,6460,5,6,0,5,1292.0,0.8333333333333334,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.001855,6460,5,6,0,5,1292.0,0.8333333333333334,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.76.163,55229,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,80,1,6,0,1,80.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000000,7752,6,6,0,6,1292.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.006861,6460,5,6,0,5,1292.0,0.8333333333333334,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.76.163,55229,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,75,1,6,0,1,75.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.002573,7752,6,6,0,6,1292.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.004787,6460,5,6,0,5,1292.0,0.8333333333333334,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.76.163,55229,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,75,1,6,0,1,75.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.000490,6460,5,6,0,5,1292.0,0.8333333333333334,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.76.163,55229,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,76,1,6,0,1,76.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.001048,7752,6,6,0,6,1292.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
142.250.76.163,10.87.2.252,443,55229,08:55:31:eb:74:e4,2c:6e:85:1f:bf:12,0.003796,6460,5,6,0,5,1292.0,0.8333333333333334,0.0,1.0,0,0,0,0,0,0,0,0,0,0
10.87.2.252,142.250.76.163,55229,443,2c:6e:85:1f:bf:12,08:55:31:eb:74:e4,0.0,75,1,6,0,1,75.0,0.16666666666666666,0.0,1.0,0,0,0,0,0,0,0,0,0,0
